input_origin,input_extrapolation,output,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 13 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund hund hund hund hund hund hund hund hund,13,9~17,Output: Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau,31,101,132
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 12 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo,12,9~17,"Eine interessante Anforderung!

Hier ist die Ausgabe:

Hallo Universum
Hallo Erde
Hallo Menschen
Hallo Freunde
Hallo Sonne
Hallo Mond
Hallo Sterne
Hallo Welt
Hallo Leben
Hallo Zukunft
Hallo Heimat
Hallo Liebe
Hallo Welt",57,93,150
"Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.","Sagen Sie 16 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.",hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hippo hippo füttere mich füttere mich füttere mich füttere mich,16,9~17,Output: hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig Hippo Hippo Füttere mich Füttere mich Füttere mich Füttere mich,73,101,174
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 16 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund hund hund wauwau hund hund hund hund hund hund hund hund,16,9~17,Output: Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund,31,101,132
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 10 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo,10,9~17,"Hier ist die Ausgabe:

Hallo Welt
Hallo Erde
Hallo Universum
Hallo Menschen
Hallo Freunde
Hallo Nachbarn
Hallo Familie
Hallo Freiheit
Hallo Liebe
Hallo Leben",42,93,135
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 11 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund hund hund hund hund hund hund,11,9~17,Output: Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund,26,101,127
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 12 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,12,9~17,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus,42,96,138
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 12 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python python python python python daten python python python python python python python python python python python python daten python python python python python python python python python python python python daten,12,9~17,"Output: 
Python Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Python Python Daten",44,95,139
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 10 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",10,9~17,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote",132,96,228
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 15 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python python python python python python python python daten python python python python python python python python python python python python python python python daten python python python python python python python python python python python python python python python daten,15,9~17,"Output: 
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten",53,95,148
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 11 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",11,9~17,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote",158,96,254
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 16 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python python python python python python python python python daten python python python python python python python python python python python python python python python python daten python python python python python python python python python python python python python python python python daten,16,9~17,"Output: 
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten",56,95,151
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 9 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,9,9~17,"Output: 
Verwaltungsbezirk 
Verwaltungsbezirk 
Hallo Welt 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk",77,107,184
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 16 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,16,9~17,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus,54,96,150
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 13 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",13,9~17,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote",171,96,267
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 14 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,14,9~17,"Output: 
Verwaltungsbezirk 
Verwaltungsbezirk 
Hallo Welt 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk",117,107,224
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 10 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python python python daten python python python python python python python python python python daten python python python python python python python python python python daten,10,9~17,"Output: 
Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Daten",36,95,131
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 9 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,9,9~17,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt,29,83,112
"Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.","Sagen Sie 12 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.",hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hippo hippo füttere mich füttere mich füttere mich füttere mich,12,9~17,"Output: hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig 
Hippo Hippo 
Füttere mich Füttere mich Füttere mich Füttere mich",63,101,164
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 14 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo,14,9~17,"Hier ist die Ausgabe:

Hallo Welt
Hallo Erde
Hallo Universum
Hallo Menschen
Hallo Freunde
Hallo Nachbarn
Hallo Stadt
Hallo Land
Hallo Haus
Hallo Garten
Hallo Blumen
Hallo Bäume
Hallo Vögel
Hallo Sonne
Hallo Mond",61,93,154
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 9 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag,9,9~17,"Output: 
Samstag Samstag
Sonntag Sonntag
Samstag Samstag
Sonntag Sonntag
Samstag Samstag
Sonntag Sonntag
Samstag Samstag
Sonntag Sonntag
Samstag",45,86,131
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 14 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag,14,9~17,"Output: 
Samstag Samstag Sonntag Sonntag Samstag Samstag Sonntag Sonntag Samstag Samstag Sonntag Sonntag Samstag Samstag Sonntag Sonntag",35,86,121
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 12 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",12,9~17,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote",158,96,254
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 14 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,14,9~17,"Output: 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt",47,83,130
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 11 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python python python python daten python python python python python python python python python python python daten python python python python python python python python python python python daten,11,9~17,"Output: 
Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Daten",39,95,134
"Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.","Sagen Sie 13 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.",hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hippo hippo füttere mich füttere mich füttere mich füttere mich,13,9~17,"Output: hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig 
Hippo Hippo 
Füttere mich Füttere mich Füttere mich Füttere mich",66,101,167
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 15 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,15,9~17,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus,50,96,146
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 14 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",14,9~17,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote",158,96,254
"Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.","Sagen Sie 11 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.",hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hippo hippo füttere mich füttere mich füttere mich füttere mich,11,9~17,"Output: hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig 
Hippo Hippo 
Füttere mich Füttere mich Füttere mich Füttere mich",60,101,161
